client_id,rep_id,territory,drug,drug_class,month,rx_volume,target_rx,calls_made,samples_distributed
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2022-07-01,518,549,37,38
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2022-08-01,629,549,39,36
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2022-09-01,593,549,20,35
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2022-10-01,494,549,64,29
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2022-11-01,478,549,30,14
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2022-12-01,433,549,77,10
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-01-01,491,549,64,38
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-02-01,507,549,23,14
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-03-01,582,549,40,44
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-04-01,687,549,31,35
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-05-01,629,549,26,16
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-06-01,662,549,45,49
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-07-01,717,549,42,29
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-08-01,589,549,34,38
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-09-01,536,549,67,48
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-10-01,490,549,65,37
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-11-01,449,549,77,24
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2023-12-01,550,549,54,46
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-01-01,473,549,46,49
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-02-01,540,549,55,43
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-03-01,560,549,23,12
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-04-01,700,549,53,32
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-05-01,665,549,72,15
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-06-01,725,549,56,19
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-07-01,648,549,40,29
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-08-01,619,549,22,31
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-09-01,639,549,66,14
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-10-01,512,549,32,32
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-11-01,569,549,56,34
CLT002,REP02,TER-S2,Losartan,Cardiovascular,2024-12-01,532,549,67,36
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-01-01,315,379,41,30
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-02-01,364,379,73,30
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-03-01,399,379,74,40
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-04-01,407,379,61,19
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-05-01,403,379,51,19
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-06-01,484,379,41,26
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-07-01,413,379,44,30
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-08-01,481,379,56,47
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-09-01,447,379,70,45
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-10-01,423,379,36,33
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-11-01,361,379,58,15
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2022-12-01,353,379,20,32
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-01-01,369,379,60,38
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-02-01,398,379,28,22
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-03-01,457,379,72,12
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-04-01,428,379,36,21
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-05-01,468,379,20,26
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-06-01,583,379,22,35
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-07-01,519,379,23,27
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-08-01,458,379,68,28
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-09-01,433,379,33,42
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-10-01,425,379,33,43
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-11-01,345,379,78,38
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2023-12-01,374,379,38,15
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-01-01,412,379,38,10
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-02-01,425,379,24,36
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-03-01,421,379,67,44
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-04-01,494,379,38,21
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-05-01,541,379,44,29
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-06-01,522,379,50,13
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-07-01,465,379,41,46
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-08-01,546,379,27,16
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-09-01,487,379,69,25
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-10-01,431,379,74,28
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-11-01,369,379,27,42
CLT002,REP02,TER-S2,Amlodipine,Cardiovascular,2024-12-01,428,379,68,21
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-01-01,275,330,25,42
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-02-01,272,330,24,37
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-03-01,311,330,78,42
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-04-01,352,330,69,28
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-05-01,361,330,49,48
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-06-01,391,330,23,42
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-07-01,422,330,34,32
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-08-01,396,330,33,32
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-09-01,380,330,75,29
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-10-01,303,330,48,33
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-11-01,286,330,76,17
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2022-12-01,253,330,45,38
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-01-01,310,330,60,14
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-02-01,322,330,37,35
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-03-01,311,330,68,21
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-04-01,388,330,26,12
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-05-01,395,330,35,11
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-06-01,360,330,79,33
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-07-01,408,330,62,48
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-08-01,386,330,46,38
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-09-01,409,330,38,29
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-10-01,316,330,54,11
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-11-01,345,330,67,15
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2023-12-01,334,330,60,45
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-01-01,372,330,78,31
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-02-01,313,330,70,30
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-03-01,380,330,53,39
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-04-01,356,330,44,37
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-05-01,373,330,26,18
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-06-01,482,330,55,28
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-07-01,420,330,64,41
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-08-01,421,330,51,15
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-09-01,377,330,54,30
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-10-01,346,330,44,37
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-11-01,339,330,78,18
CLT002,REP02,TER-S2,Lisinopril,Cardiovascular,2024-12-01,333,330,46,35
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-01-01,661,671,78,22
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-02-01,704,671,75,12
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-03-01,821,671,75,36
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-04-01,840,671,65,17
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-05-01,829,671,28,15
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-06-01,818,671,62,34
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-07-01,908,671,52,46
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-08-01,787,671,28,27
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-09-01,745,671,77,47
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-10-01,788,671,77,49
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-11-01,773,671,56,24
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2022-12-01,614,671,47,27
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-01-01,644,671,30,22
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-02-01,769,671,23,31
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-03-01,738,671,73,33
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-04-01,844,671,23,37
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-05-01,909,671,33,47
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-06-01,883,671,69,10
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-07-01,1006,671,47,30
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-08-01,865,671,69,16
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-09-01,855,671,38,44
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-10-01,779,671,23,14
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-11-01,810,671,44,30
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2023-12-01,582,671,77,33
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-01-01,673,671,51,41
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-02-01,821,671,24,45
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-03-01,733,671,77,48
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-04-01,994,671,35,42
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-05-01,988,671,25,44
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-06-01,939,671,58,31
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-07-01,1058,671,42,26
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-08-01,914,671,31,32
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-09-01,686,671,41,18
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-10-01,720,671,48,46
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-11-01,838,671,71,32
CLT003,REP03,TER-S1,Losartan,Cardiovascular,2024-12-01,691,671,64,26
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-01-01,420,401,37,39
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-02-01,447,401,41,42
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-03-01,416,401,51,23
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-04-01,419,401,77,19
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-05-01,562,401,53,18
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-06-01,605,401,61,37
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-07-01,484,401,66,28
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-08-01,478,401,73,24
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-09-01,482,401,62,18
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-10-01,487,401,66,42
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-11-01,453,401,29,49
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2022-12-01,326,401,66,10
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-01-01,392,401,32,10
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-02-01,403,401,53,38
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-03-01,440,401,68,38
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-04-01,521,401,58,33
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-05-01,503,401,24,35
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-06-01,588,401,68,12
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-07-01,553,401,72,10
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-08-01,466,401,68,26
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-09-01,509,401,22,24
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-10-01,489,401,48,41
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-11-01,454,401,73,37
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2023-12-01,436,401,28,10
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-01-01,473,401,60,16
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-02-01,462,401,33,38
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-03-01,519,401,64,24
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-04-01,533,401,22,20
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-05-01,568,401,59,27
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-06-01,556,401,70,11
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-07-01,621,401,55,24
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-08-01,456,401,47,27
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-09-01,569,401,34,29
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-10-01,463,401,48,38
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-11-01,428,401,33,49
CLT003,REP03,TER-S1,Atorvastatin,Cardiovascular,2024-12-01,443,401,78,13
CLT003,REP03,TER-S1,Omeprazole,GI,2022-01-01,610,713,51,36
CLT003,REP03,TER-S1,Omeprazole,GI,2022-02-01,638,713,49,11
CLT003,REP03,TER-S1,Omeprazole,GI,2022-03-01,704,713,47,40
CLT003,REP03,TER-S1,Omeprazole,GI,2022-04-01,904,713,79,43
CLT003,REP03,TER-S1,Omeprazole,GI,2022-05-01,835,713,44,45
CLT003,REP03,TER-S1,Omeprazole,GI,2022-06-01,937,713,27,18
CLT003,REP03,TER-S1,Omeprazole,GI,2022-07-01,917,713,64,48
CLT003,REP03,TER-S1,Omeprazole,GI,2022-08-01,815,713,51,26
CLT003,REP03,TER-S1,Omeprazole,GI,2022-09-01,690,713,47,18
CLT003,REP03,TER-S1,Omeprazole,GI,2022-10-01,768,713,47,15
CLT003,REP03,TER-S1,Omeprazole,GI,2022-11-01,666,713,42,40
CLT003,REP03,TER-S1,Omeprazole,GI,2022-12-01,647,713,22,30
CLT003,REP03,TER-S1,Omeprazole,GI,2023-01-01,695,713,56,31
CLT003,REP03,TER-S1,Omeprazole,GI,2023-02-01,716,713,61,21
CLT003,REP03,TER-S1,Omeprazole,GI,2023-03-01,868,713,73,25
CLT003,REP03,TER-S1,Omeprazole,GI,2023-04-01,805,713,27,49
CLT003,REP03,TER-S1,Omeprazole,GI,2023-05-01,790,713,78,11
CLT003,REP03,TER-S1,Omeprazole,GI,2023-06-01,829,713,49,39
CLT003,REP03,TER-S1,Omeprazole,GI,2023-07-01,874,713,34,25
CLT003,REP03,TER-S1,Omeprazole,GI,2023-08-01,895,713,36,35
CLT003,REP03,TER-S1,Omeprazole,GI,2023-09-01,723,713,45,32
CLT003,REP03,TER-S1,Omeprazole,GI,2023-10-01,812,713,37,41
CLT003,REP03,TER-S1,Omeprazole,GI,2023-11-01,769,713,76,12
CLT003,REP03,TER-S1,Omeprazole,GI,2023-12-01,555,713,57,12
CLT003,REP03,TER-S1,Omeprazole,GI,2024-01-01,612,713,64,41
CLT003,REP03,TER-S1,Omeprazole,GI,2024-02-01,803,713,47,30
CLT003,REP03,TER-S1,Omeprazole,GI,2024-03-01,736,713,55,16
CLT003,REP03,TER-S1,Omeprazole,GI,2024-04-01,913,713,41,19
CLT003,REP03,TER-S1,Omeprazole,GI,2024-05-01,989,713,23,41
CLT003,REP03,TER-S1,Omeprazole,GI,2024-06-01,973,713,42,15
CLT003,REP03,TER-S1,Omeprazole,GI,2024-07-01,970,713,39,21
CLT003,REP03,TER-S1,Omeprazole,GI,2024-08-01,929,713,52,37
CLT003,REP03,TER-S1,Omeprazole,GI,2024-09-01,810,713,41,15
CLT003,REP03,TER-S1,Omeprazole,GI,2024-10-01,673,713,40,41
CLT003,REP03,TER-S1,Omeprazole,GI,2024-11-01,741,713,75,15
CLT003,REP03,TER-S1,Omeprazole,GI,2024-12-01,619,713,44,49
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-01-01,587,784,30,42
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-02-01,626,784,73,47
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-03-01,725,784,51,19
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-04-01,670,784,22,36
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-05-01,695,784,71,20
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-06-01,759,784,78,30
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-07-01,785,784,79,44
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-08-01,814,784,41,47
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-09-01,627,784,74,24
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-10-01,691,784,62,44
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-11-01,594,784,29,28
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2022-12-01,620,784,44,13
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-01-01,691,784,62,34
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-02-01,621,784,39,28
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-03-01,685,784,53,37
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-04-01,817,784,24,14
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-05-01,873,784,39,47
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-06-01,855,784,44,23
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-07-01,804,784,37,36
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-08-01,732,784,74,27
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-09-01,692,784,78,34
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-10-01,679,784,60,19
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-11-01,716,784,26,13
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2023-12-01,640,784,20,24
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-01-01,572,784,65,23
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-02-01,805,784,69,29
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-03-01,731,784,59,29
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-04-01,720,784,49,47
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-05-01,779,784,49,22
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-06-01,1076,784,32,11
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-07-01,740,784,55,35
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-08-01,850,784,30,17
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-09-01,773,784,39,17
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-10-01,660,784,48,49
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-11-01,677,784,39,25
CLT003,REP03,TER-S1,Lisinopril,Cardiovascular,2024-12-01,650,784,65,16
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-01-01,196,291,42,33
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-02-01,255,291,28,44
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-03-01,235,291,36,40
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-04-01,253,291,74,17
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-05-01,274,291,72,21
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-06-01,269,291,68,26
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-07-01,280,291,69,16
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-08-01,256,291,63,43
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-09-01,241,291,43,19
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-10-01,236,291,51,24
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-11-01,193,291,59,20
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2022-12-01,211,291,65,17
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-01-01,217,291,55,22
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-02-01,262,291,51,45
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-03-01,274,291,50,27
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-04-01,270,291,57,33
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-05-01,253,291,47,41
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-06-01,302,291,24,47
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-07-01,284,291,43,44
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-08-01,311,291,63,32
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-09-01,267,291,50,43
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-10-01,233,291,28,31
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-11-01,246,291,70,21
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2023-12-01,262,291,59,26
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-01-01,230,291,74,48
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-02-01,271,291,32,26
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-03-01,277,291,32,25
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-04-01,290,291,28,21
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-05-01,347,291,26,44
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-06-01,321,291,67,27
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-07-01,327,291,78,34
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-08-01,287,291,51,49
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-09-01,290,291,76,35
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-10-01,237,291,33,40
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-11-01,257,291,27,34
CLT003,REP06,TER-W2,Losartan,Cardiovascular,2024-12-01,243,291,32,41
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-01-01,302,363,49,12
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-02-01,369,363,47,12
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-03-01,405,363,41,41
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-04-01,408,363,57,17
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-05-01,373,363,25,23
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-06-01,491,363,51,44
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-07-01,496,363,48,14
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-08-01,401,363,71,34
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-09-01,483,363,41,13
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-10-01,442,363,32,29
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-11-01,316,363,55,42
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2022-12-01,330,363,20,24
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-01-01,339,363,27,36
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-02-01,353,363,64,32
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-03-01,383,363,45,22
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-04-01,424,363,58,46
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-05-01,533,363,35,11
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-06-01,475,363,73,27
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-07-01,549,363,32,41
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-08-01,460,363,69,38
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-09-01,419,363,62,30
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-10-01,455,363,49,30
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-11-01,378,363,38,24
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2023-12-01,355,363,28,19
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-01-01,364,363,71,39
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-02-01,413,363,52,18
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-03-01,428,363,54,20
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-04-01,483,363,53,25
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-05-01,476,363,76,17
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-06-01,523,363,27,36
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-07-01,486,363,59,20
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-08-01,437,363,58,40
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-09-01,423,363,48,30
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-10-01,443,363,40,49
CLT003,REP06,TER-W2,Atorvastatin,Cardiovascular,2024-11-01,389,363,69,47
